SAMPLE                                        GENE      M2_START    M2_END M2_STR  MF_START    MF_END MF_STR   ΔSTART     ΔEND  MATCH
----------------------------------------------------------------------------------------------------------------------------------
PoMon-LuLus-61-m-2022-7                       COX2         15629     16342      -       175       852      +   -15454   -15490   DIFF
PoMon-LuLus-61-m-2022-7                       COX3         13921     14707      -      1810      2592      +   -12111   -12115   DIFF
PoMon-LuLus-61-m-2022-7                       ND1           6956      7891      +      8626      9576      -     1670     1685   DIFF
PoMon-LuLus-61-m-2022-7                       ND2           1682      2689      -     13819     14835      +    12137    12146   DIFF
PoMon-LuLus-61-m-2022-7                       ND3          13506     13859      -      2658      3011      +   -10848   -10848   DIFF
PoMon-LuLus-61-m-2022-7                       ND4          10022     11350      +      5167      6495      -    -4855    -4855   DIFF
PoMon-LuLus-61-m-2022-7                       ND4L          9738     10028      +      6489      6779      -    -3249    -3249   DIFF
PoMon-LuLus-61-m-2022-7                       ND5          11437     13146      +      3371      5014      -    -8066    -8132   DIFF
PoMon-LuLus-61-m-2022-7                       ND6           9107      9616      -      6958      7410      +    -2149    -2206   DIFF
PoMon-LuLus-62-m-2022-8                       ATP6         14200     14874      -      1643      2317      +   -12557   -12557   DIFF
PoMon-LuLus-62-m-2022-8                       ATP8         14868     15023      -      1494      1649      +   -13374   -13374   DIFF
PoMon-LuLus-62-m-2022-8                       CYTB          7467      8600      -      7917      9050      +      450      450   DIFF
PoMon-LuLus-62-m-2022-8                       COX1         15895     17439      -     15576     16514      +     -319     -925   DIFF
PoMon-LuLus-62-m-2022-8                       COX2         15122     15835      -       682      1359      +   -14440   -14476   DIFF
PoMon-LuLus-62-m-2022-8                       COX3         13414     14200      -      2317      3099      +   -11097   -11101   DIFF
PoMon-LuLus-62-m-2022-8                       ND1           6449      7384      +      9133     10083      -     2684     2699   DIFF
PoMon-LuLus-62-m-2022-8                       ND2           1175      2182      -     14326     15342      +    13151    13160   DIFF
PoMon-LuLus-62-m-2022-8                       ND3          12999     13352      -      3165      3518      +    -9834    -9834   DIFF
PoMon-LuLus-62-m-2022-8                       ND4           9515     10843      +      5674      7002      -    -3841    -3841   DIFF
PoMon-LuLus-62-m-2022-8                       ND4L          9231      9521      +      6996      7286      -    -2235    -2235   DIFF
PoMon-LuLus-62-m-2022-8                       ND5          10930     12639      +      3878      5521      -    -7052    -7118   DIFF
PoMon-LuLus-62-m-2022-8                       ND6           8600      9109      -      7465      7917      +    -1135    -1192   DIFF
PoMon-LuLus-63-m-2022-9                       ATP6         15453     16127      -       390      1064      +   -15063   -15063   DIFF
PoMon-LuLus-63-m-2022-9                       ATP8         16121     16276      -       241       396      +   -15880   -15880   DIFF
PoMon-LuLus-63-m-2022-9                       CYTB          8720      9853      -      6664      7797      +    -2056    -2056   DIFF
PoMon-LuLus-63-m-2022-9                       COX1           632      2176      -     14323     15885      +    13691    13709   DIFF
PoMon-LuLus-63-m-2022-9                       COX2         16375     17088      -     15945     16514      +     -430     -574   DIFF
PoMon-LuLus-63-m-2022-9                       COX3         14667     15453      -      1064      1846      +   -13603   -13607   DIFF
PoMon-LuLus-63-m-2022-9                       ND1           7702      8637      +      7880      8830      -      178      193   DIFF
PoMon-LuLus-63-m-2022-9                       ND2           2428      3435      -     13073     14089      +    10645    10654   DIFF
PoMon-LuLus-63-m-2022-9                       ND3          14252     14605      -      1912      2265      +   -12340   -12340   DIFF
PoMon-LuLus-63-m-2022-9                       ND4          10768     12096      +      4421      5749      -    -6347    -6347   DIFF
PoMon-LuLus-63-m-2022-9                       ND4L         10484     10774      +      5743      6033      -    -4741    -4741   DIFF
PoMon-LuLus-63-m-2022-9                       ND5          12183     13892      +      2625      4268      -    -9558    -9624   DIFF
PoMon-LuLus-63-m-2022-9                       ND6           9853     10362      -      6212      6664      +    -3641    -3698   DIFF
PoSes-LuLus-56-m-2022-2                       ATP6         14707     15381      -      1137      1811      +   -13570   -13570   DIFF
PoSes-LuLus-56-m-2022-2                       ATP8         15375     15530      -       988      1143      +   -14387   -14387   DIFF
PoSes-LuLus-56-m-2022-2                       CYTB          7974      9107      -      7411      8544      +     -563     -563   DIFF
PoSes-LuLus-56-m-2022-2                       COX1         16402     17946      -     15071     16516      +    -1331    -1430   DIFF
PoSes-LuLus-56-m-2022-2                       COX2         15629     16342      -       176       853      +   -15453   -15489   DIFF
PoSes-LuLus-56-m-2022-2                       COX3         13921     14707      -      1811      2593      +   -12110   -12114   DIFF
PoSes-LuLus-56-m-2022-2                       ND1           6956      7891      +      8627      9577      -     1671     1686   DIFF
PoSes-LuLus-56-m-2022-2                       ND2           1682      2689      -     13820     14836      +    12138    12147   DIFF
PoSes-LuLus-56-m-2022-2                       ND3          13506     13859      -      2659      3012      +   -10847   -10847   DIFF
PoSes-LuLus-56-m-2022-2                       ND4          10022     11350      +      5168      6496      -    -4854    -4854   DIFF
PoSes-LuLus-56-m-2022-2                       ND4L          9738     10028      +      6490      6780      -    -3248    -3248   DIFF
PoSes-LuLus-56-m-2022-2                       ND5          11437     13146      +      3372      5015      -    -8065    -8131   DIFF
PoSes-LuLus-56-m-2022-2                       ND6           9107      9616      -      6959      7411      +    -2148    -2205   DIFF
PoSes-LuLus-57-m-2022-3                       ATP6         14707     15381      -      1137      1811      +   -13570   -13570   DIFF
PoSes-LuLus-57-m-2022-3                       ATP8         15375     15530      -       988      1143      +   -14387   -14387   DIFF
PoSes-LuLus-57-m-2022-3                       CYTB          7974      9107      -      7411      8544      +     -563     -563   DIFF
PoSes-LuLus-57-m-2022-3                       COX1         16402     17946      -     15071     16516      +    -1331    -1430   DIFF
PoSes-LuLus-57-m-2022-3                       COX2         15629     16342      -       176       853      +   -15453   -15489   DIFF
PoSes-LuLus-57-m-2022-3                       COX3         13921     14707      -      1811      2593      +   -12110   -12114   DIFF
PoSes-LuLus-57-m-2022-3                       ND1           6956      7891      +      8627      9577      -     1671     1686   DIFF
PoSes-LuLus-57-m-2022-3                       ND2           1682      2689      -     13820     14836      +    12138    12147   DIFF
PoSes-LuLus-57-m-2022-3                       ND3          13506     13859      -      2659      3012      +   -10847   -10847   DIFF
PoSes-LuLus-57-m-2022-3                       ND4          10022     11350      +      5168      6496      -    -4854    -4854   DIFF
PoSes-LuLus-57-m-2022-3                       ND4L          9738     10028      +      6490      6780      -    -3248    -3248   DIFF
PoSes-LuLus-57-m-2022-3                       ND5          11437     13146      +      3372      5015      -    -8065    -8131   DIFF
PoSes-LuLus-57-m-2022-3                       ND6           9107      9616      -      6959      7411      +    -2148    -2205   DIFF
PoSes-LuLus-58-m-2022-4                       ATP6         14707     15381      -      1137      1811      +   -13570   -13570   DIFF
PoSes-LuLus-58-m-2022-4                       ATP8         15375     15530      -       988      1143      +   -14387   -14387   DIFF
PoSes-LuLus-58-m-2022-4                       CYTB          7974      9107      -      7411      8544      +     -563     -563   DIFF
PoSes-LuLus-58-m-2022-4                       COX1         16402     17946      -     15071     16516      +    -1331    -1430   DIFF
PoSes-LuLus-58-m-2022-4                       COX2         15629     16342      -       176       853      +   -15453   -15489   DIFF
PoSes-LuLus-58-m-2022-4                       COX3         13921     14707      -      1811      2593      +   -12110   -12114   DIFF
PoSes-LuLus-58-m-2022-4                       ND1           6956      7891      +      8627      9577      -     1671     1686   DIFF
PoSes-LuLus-58-m-2022-4                       ND2           1682      2689      -     13820     14836      +    12138    12147   DIFF
PoSes-LuLus-58-m-2022-4                       ND3          13506     13859      -      2659      3012      +   -10847   -10847   DIFF
PoSes-LuLus-58-m-2022-4                       ND4          10022     11350      +      5168      6496      -    -4854    -4854   DIFF
PoSes-LuLus-58-m-2022-4                       ND4L          9738     10028      +      6490      6780      -    -3248    -3248   DIFF
PoSes-LuLus-58-m-2022-4                       ND5          11437     13146      +      3372      5015      -    -8065    -8131   DIFF
PoSes-LuLus-58-m-2022-4                       ND6           9107      9616      -      6959      7411      +    -2148    -2205   DIFF
SwLa-LuSpp-1-f-2020_pooled_80                 ATP6          4397      5071      -     11401     12075      +     7004     7004   DIFF
SwLa-LuSpp-1-f-2020_pooled_80                 ATP8          5065      5220      -     11252     11407      +     6187     6187   DIFF
SwLa-LuSpp-1-f-2020_pooled_80                 CYTB         14136     15269      -      1203      2336      +   -12933   -12933   DIFF
SwLa-LuSpp-1-f-2020_pooled_80                 COX1          6094      7638      -      8816     10378      +     2722     2740   DIFF
SwLa-LuSpp-1-f-2020_pooled_80                 COX2          5320      6033      -     10439     11116      +     5119     5083   DIFF
SwLa-LuSpp-1-f-2020_pooled_80                 COX3          3611      4397      -     12075     12857      +     8464     8460   DIFF
SwLa-LuSpp-1-f-2020_pooled_80                 ND1          13119     14054      +      2418      3368      -   -10701   -10686   DIFF
SwLa-LuSpp-1-f-2020_pooled_80                 ND2           7889      8896      -      7567      8583      +     -322     -313   DIFF
SwLa-LuSpp-1-f-2020_pooled_80                 ND3           3196      3549      -     12923     13276      +     9727     9727   DIFF
SwLa-LuSpp-1-f-2020_pooled_80                 ND4          16184     17512      +     15431     16471      -     -753    -1041   DIFF
SwLa-LuSpp-1-f-2020_pooled_80                 ND4L         15900     16190      +       282       572      -   -15618   -15618   DIFF
SwLa-LuSpp-1-f-2020_pooled_80                 ND5           1139      2836      +     13636     15279      -    12497    12443   DIFF
SwLa-LuSpp-1-f-2020_pooled_80                 ND6          15269     15778      -       703      1203      +   -14566   -14575   DIFF
SwLa-LuSpp-3-f-2020_pooled_82                 ATP6          4606      5280      -     11192     11866      +     6586     6586   DIFF
SwLa-LuSpp-3-f-2020_pooled_82                 ATP8          5274      5429      -     11043     11198      +     5769     5769   DIFF
SwLa-LuSpp-3-f-2020_pooled_82                 CYTB         14345     15478      -       994      2127      +   -13351   -13351   DIFF
SwLa-LuSpp-3-f-2020_pooled_82                 COX1          6303      7847      -      8607     10169      +     2304     2322   DIFF
SwLa-LuSpp-3-f-2020_pooled_82                 COX2          5529      6242      -     10230     10907      +     4701     4665   DIFF
SwLa-LuSpp-3-f-2020_pooled_82                 COX3          3820      4606      -     11866     12648      +     8046     8042   DIFF
SwLa-LuSpp-3-f-2020_pooled_82                 ND1          13328     14263      +      2209      3159      -   -11119   -11104   DIFF
SwLa-LuSpp-3-f-2020_pooled_82                 ND2           8098      9105      -      7358      8374      +     -740     -731   DIFF
SwLa-LuSpp-3-f-2020_pooled_82                 ND3           3405      3758      -     12714     13067      +     9309     9309   DIFF
SwLa-LuSpp-3-f-2020_pooled_82                 ND4          16393     17721      +     15222     16451      -    -1171    -1270   DIFF
SwLa-LuSpp-3-f-2020_pooled_82                 ND4L         16109     16399      +        73       363      -   -16036   -16036   DIFF
SwLa-LuSpp-3-f-2020_pooled_82                 ND5           1348      3045      +     13427     15070      -    12079    12025   DIFF
SwLa-LuSpp-3-f-2020_pooled_82                 ND6          15478     15987      -       494       994      +   -14984   -14993   DIFF
SwLa-LuSpp-9-f-2020_pooled_88                 ATP6         12158     12832      -      3640      4314      +    -8518    -8518   DIFF
SwLa-LuSpp-9-f-2020_pooled_88                 ATP8         12826     12981      -      3491      3646      +    -9335    -9335   DIFF
SwLa-LuSpp-9-f-2020_pooled_88                 CYTB          5426      6559      -      9913     11046      +     4487     4487   DIFF
SwLa-LuSpp-9-f-2020_pooled_88                 COX1         13855     15399      -      1055      2617      +   -12800   -12782   DIFF
SwLa-LuSpp-9-f-2020_pooled_88                 COX2         13081     13794      -      2678      3355      +   -10403   -10439   DIFF
SwLa-LuSpp-9-f-2020_pooled_88                 COX3         11372     12158      -      4314      5096      +    -7058    -7062   DIFF
SwLa-LuSpp-9-f-2020_pooled_88                 ND1           4409      5344      +     11128     12078      -     6719     6734   DIFF
SwLa-LuSpp-9-f-2020_pooled_88                 ND2          15650     16657      -         1       822      +   -15649   -15835   DIFF
SwLa-LuSpp-9-f-2020_pooled_88                 ND3          10957     11310      -      5162      5515      +    -5795    -5795   DIFF
SwLa-LuSpp-9-f-2020_pooled_88                 ND4           7474      8802      +      7670      8998      -      196      196   DIFF
SwLa-LuSpp-9-f-2020_pooled_88                 ND4L          7190      7480      +      8992      9282      -     1802     1802   DIFF
SwLa-LuSpp-9-f-2020_pooled_88                 ND5           8900     10597      +      5875      7518      -    -3025    -3079   DIFF
SwLa-LuSpp-9-f-2020_pooled_88                 ND6           6559      7068      -      9413      9913      +     2854     2845   DIFF
GrPal-LuNov-41-m-2022-2                       ATP6          1333      2007      -     14483     15157      +    13150    13150   DIFF
GrPal-LuNov-41-m-2022-2                       ATP8          2001      2156      -     14334     14489      +    12333    12333   DIFF
GrPal-LuNov-41-m-2022-2                       CYTB         11089     12222      -      4268      5401      +    -6821    -6821   DIFF
GrPal-LuNov-41-m-2022-2                       COX1          3030      4574      -     11898     13460      +     8868     8886   DIFF
GrPal-LuNov-41-m-2022-2                       COX2          2256      2969      -     13521     14198      +    11265    11229   DIFF
GrPal-LuNov-41-m-2022-2                       COX3           547      1333      -     15157     15939      +    14610    14606   DIFF
GrPal-LuNov-41-m-2022-2                       ND1          10071     11006      +      5484      6434      -    -4587    -4572   DIFF
GrPal-LuNov-41-m-2022-2                       ND2           4826      5833      -     10648     11664      +     5822     5831   DIFF
GrPal-LuNov-41-m-2022-2                       ND3            132       485      -     16005     16358      +    15873    15873   DIFF
GrPal-LuNov-41-m-2022-2                       ND4          13137     14465      +      2025      3353      -   -11112   -11112   DIFF
GrPal-LuNov-41-m-2022-2                       ND4L         12853     13143      +      3347      3637      -    -9506    -9506   DIFF
GrPal-LuNov-41-m-2022-2                       ND5          14563     16260      +       230      1873      -   -14333   -14387   DIFF
GrPal-LuNov-41-m-2022-2                       ND6          12222     12731      -      3816      4268      +    -8406    -8463   DIFF
GrPal-LuNov-53-m-2022-14                      ATP6         11083     11757      -      4733      5407      +    -6350    -6350   DIFF
GrPal-LuNov-53-m-2022-14                      ATP8         11751     11906      -      4584      4739      +    -7167    -7167   DIFF
GrPal-LuNov-53-m-2022-14                      CYTB          4350      5483      -     11007     12140      +     6657     6657   DIFF
GrPal-LuNov-53-m-2022-14                      COX1         12780     14324      -      2148      3710      +   -10632   -10614   DIFF
GrPal-LuNov-53-m-2022-14                      COX2         12006     12719      -      3771      4448      +    -8235    -8271   DIFF
GrPal-LuNov-53-m-2022-14                      COX3         10297     11083      -      5407      6189      +    -4890    -4894   DIFF
GrPal-LuNov-53-m-2022-14                      ND1           3332      4267      +     12223     13173      -     8891     8906   DIFF
GrPal-LuNov-53-m-2022-14                      ND2          14576     15583      -       898      1914      +   -13678   -13669   DIFF
GrPal-LuNov-53-m-2022-14                      ND3           9882     10235      -      6255      6608      +    -3627    -3627   DIFF
GrPal-LuNov-53-m-2022-14                      ND4           6398      7726      +      8764     10092      -     2366     2366   DIFF
GrPal-LuNov-53-m-2022-14                      ND4L          6114      6404      +     10086     10376      -     3972     3972   DIFF
GrPal-LuNov-53-m-2022-14                      ND5           7824      9521      +      6969      8612      -     -855     -909   DIFF
GrPal-LuNov-53-m-2022-14                      ND6           5483      5992      -     10555     11007      +     5072     5015   DIFF
GrPal-LuNov-40-m-2022-1                       ATP6          1333      2007      -     14483     15157      +    13150    13150   DIFF
GrPal-LuNov-40-m-2022-1                       ATP8          2001      2156      -     14334     14489      +    12333    12333   DIFF
GrPal-LuNov-40-m-2022-1                       CYTB         11089     12222      -      4268      5401      +    -6821    -6821   DIFF
GrPal-LuNov-40-m-2022-1                       COX1          3030      4574      -     11898     13460      +     8868     8886   DIFF
GrPal-LuNov-40-m-2022-1                       COX2          2256      2969      -     13521     14198      +    11265    11229   DIFF
GrPal-LuNov-40-m-2022-1                       COX3           547      1333      -     15157     15939      +    14610    14606   DIFF
GrPal-LuNov-40-m-2022-1                       ND1          10071     11006      +      5484      6434      -    -4587    -4572   DIFF
GrPal-LuNov-40-m-2022-1                       ND2           4826      5833      -     10648     11664      +     5822     5831   DIFF
GrPal-LuNov-40-m-2022-1                       ND3            132       485      -     16005     16358      +    15873    15873   DIFF
GrPal-LuNov-40-m-2022-1                       ND4          13137     14465      +      2025      3353      -   -11112   -11112   DIFF
GrPal-LuNov-40-m-2022-1                       ND4L         12853     13143      +      3347      3637      -    -9506    -9506   DIFF
GrPal-LuNov-40-m-2022-1                       ND5          14563     16260      +       230      1873      -   -14333   -14387   DIFF
GrPal-LuNov-40-m-2022-1                       ND6          12222     12731      -      3816      4268      +    -8406    -8463   DIFF
